record_id,name_code,web_site,genus,subgenus,species,infraspecies_parent_name_code,infraspecies,infraspecies_marker,author,accepted_name_code,comment,scrutiny_date,sp2000_status_id,database_id,specialist_id,family_id,specialist_code,family_code,is_accepted_name,gsdtaxonguid,gsdnameguid,is_extinct,has_preholocene,has_modern,reference_year,ref_source,as_authors,as_edition,as_journal,as_note,as_pages,as_volume,as_year
9393,81ec0dda-3693-4342-912d-f7ea431a11f0,\N,Coccomyces,\N,quadratus,\N,ursinus,var.,"(Sacc. & Paol.) Sacc. & Traverso, 1889",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1889,In: Syll. fung. (Abellini) 8:746.,Sacc. & Traverso,\N,Syll. fung. (Abellini),\N,746,8,1889
9394,ed37ea75-0bbb-41ce-a6ef-d3e37a283dc6,\N,Naemacyclus,\N,phacidioides,\N,\N,\N,"(Fr.) B. Erikss., 1970",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1970,In: Symb. bot. upsal. 19(no. 4):49.,B. Eriksson,\N,Symb. bot. upsal.,\N,49,19(no. 4),1970
9395,859cd87e-8bfc-4f9d-8c75-6d9f22d4d502,\N,Coccomyces,\N,ursinus,\N,\N,\N,"(Sacc. & Paol.) Petr., 1936",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1936,In: Annls mycol. 34(1/2):20.,F. Petrak,\N,\N,\N,20,34(1/2),1936
9396,c4e4a629-3151-42ed-aed6-6e7af4d39edb,\N,Sphaeropezia,\N,arctostaphyli,\N,\N,\N,"(P. Karst.) Rehm, 1910",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1910,In: Annls mycol. 8(3):299.,H.S.L.F.F. Rehm,\N,\N,\N,299,8(3),1910
9397,212842e4-f679-4312-b338-841b78b21aca,\N,Propolis,\N,phacidioides,\N,\N,\N,"(Fr.) Corda, 1838",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1838,In: Icon. fung. (Prague) 2:38.,A.K.J. Corda,\N,Icon. fung. (Prague),\N,38,2,1838
9398,f9124a85-b938-4db2-b98f-9286f2f1ce44,\N,Coccomyces,\N,albidus,\N,\N,\N,"(W. Phillips & Harkn.) Sacc., 1889",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1889,In: Syll. fung. (Abellini) 8:746.,P.A. Saccardo,\N,Syll. fung. (Abellini),\N,746,8,1889
9399,cc6f11da-ed29-4286-b497-3a209ed064bd,\N,Phacidium,\N,albidum,\N,\N,\N,"W. Phillips & Harkn., 1884",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1884,In: Grevillea 12(no. 63):83.,W. Phillips & Harkn.,\N,Grevillea,\N,83,12(no. 63),1884
9400,3a46c46d-8bcc-4cbf-92c4-525b0878bf79,\N,Phacidium,\N,arctostaphyli,\N,\N,\N,"P. Karst., 1870",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1870,In: Not. Sällsk. Fauna et Fl. Fenn. Förh. 11:256.,P.A. Karsten,\N,Not. Sällsk. Fauna et Fl. Fenn. Förh.,\N,256,11,1870
9401,b70611a3-24cf-4734-ba30-b67629e7a14e,\N,Trochila,\N,phacidioides,\N,\N,\N,"(Fr.) P. Karst., 1871",7cc7895e-8e1a-43e6-ae4d-2ab6b5699aa4,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1871,In: Bidr. Känn. Finl. Nat. Folk 19:249.,P.A. Karsten,\N,Bidr. Känn. Finl. Nat. Folk,\N,249,19,1871
9402,32ec5f32-ed28-452e-b9ef-857aa7dee209,\N,Propolis,\N,panizzei,\N,\N,\N,"(De Not.) Sherwood, 1977",9474779f-69a0-4209-88e1-7af38a5126e5,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1977,In: Mycotaxon 5(1):322.,M.A. Sherwood,\N,Mycotaxon,\N,322,5(1),1977
9403,82c4b725-5224-4c33-a3b6-ddb3b562d88c,\N,Stictis,\N,panizzei,\N,\N,\N,"De Not., 1864",9474779f-69a0-4209-88e1-7af38a5126e5,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1864,In: Comm. Soc. crittog. Ital. 1(fasc. 5):362.,G. De Notaris,\N,Comm. Soc. crittog. Ital.,\N,362,1(fasc. 5),1864
9404,1f06ffb1-b061-4c84-83d7-ef477a01f897,\N,Propolis,\N,dendrobii,\N,\N,\N,"P. R. Johnst., 1986",194b4a09-f3ab-4e60-b4a4-7b0f3450d3c8,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1986,In: N.Z. Jl Bot. 24(1):115.,P.R. Johnston,\N,N.Z. Jl Bot.,\N,115,24(1),1986
9405,3a7e7dca-47cd-47db-8bd8-9366574100c3,\N,Naemacyclus,\N,gilvus,\N,\N,\N,"Rodway, 1918",074e8091-f4de-45ba-a508-0dd1ae02b869,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1918,In: Pap. Proc. R. Soc. Tasm.:107.,L. Rodway,\N,Pap. Proc. R. Soc. Tasm.:,\N,107,\N,1918
9406,51259f9c-0dc1-4db6-b5be-7d48cdb0e9cb,\N,Schizothyrium,\N,annuliforme,\N,\N,\N,"Syd., P. Syd. & E. J. Butler, 1911",ab6ae5d2-0641-4f3c-ba65-8a7f650b6a1b,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1911,In: Annls mycol. 9(4):376.,"Syd., P. Syd. & E.J. Butler",\N,\N,\N,376,9(4),1911
9407,a3e51a24-4993-42a5-9def-4e2b1ed97336,\N,Peziza,\N,laciniata,\N,\N,\N,"Alb. & Schwein., 1805",a6b09d27-f66d-4f1a-af61-6028028a5ae8,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1805,In: Consp. fung. (Leipzig):333.,Alb. & Schwein.,\N,Consp. fung. (Leipzig):,\N,333,\N,1805
9408,82b2d511-caba-46df-b9af-aef0cbbbddda,\N,Coccomyces,\N,coronatus,\N,laciniatus,f.,"(Alb. & Schwein.) Rehm, 1888",a6b09d27-f66d-4f1a-af61-6028028a5ae8,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1888,"In: Rabenh. Krypt.-Fl., Edn 2 (Leipzig) 1.3(lief. 29):77.",Winter,Edn 2,"Rabenh. Krypt.-Fl.,",\N,77,(Leipzig) 1.3(lief. 29),1888
9409,09863970-da67-46ab-a64a-809f53cd6412,\N,Bulgaria,\N,laciniata,\N,\N,\N,"(Alb. & Schwein.) Wallr., 1833",a6b09d27-f66d-4f1a-af61-6028028a5ae8,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1833,In: Fl. crypt. Germ. (Norimbergae) 2:516.,C.F.W. Wallroth,\N,Fl. crypt. Germ. (Norimbergae),\N,516,2,1833
9410,08a87527-0d0e-4147-b686-47afefa0fa85,\N,Coccomyces,\N,laciniatus,\N,\N,\N,"(Alb. & Schwein.) Quél., 1886",a6b09d27-f66d-4f1a-af61-6028028a5ae8,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1886,In: Enchir. fung. (Paris):337.,L. Quélet,\N,Enchir. fung. (Paris):,\N,337,\N,1886
9411,bd4ccaf1-9825-4e9f-878f-7d33907b1751,\N,Cenangium,\N,arcticum,\N,\N,\N,"(Ehrenb.) Fr., 1822",c0fcde69-2a9b-40be-9de3-a6c6605c600f,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1822,In: Syst. mycol. (Lundae) 2(1):186.,E.M. Fries,\N,Syst. mycol. (Lundae),\N,186,2(1),1822
9412,c4811272-ffd9-4ccd-9bdd-0ad3a0668b63,\N,Triblidium,\N,arcticum,\N,\N,\N,"Ehrenb., 1820",c0fcde69-2a9b-40be-9de3-a6c6605c600f,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1820,"In: Fung. Champ.:no. 33, tab. 20, fig. 17.",C.G. Ehrenberg,\N,Fung. Champ.: no.,"tab. 20, fig. 17.",\N,"33,",1820
9413,8b5bb27c-646d-43a6-b0a4-bb9f25b1a3c4,\N,Scleroderris,\N,treleasei,\N,\N,\N,"Sacc., 1904",bdd0f2ff-14a4-4cf8-8eff-a9cf8583a734,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1904,In: Harriman Alaska Expedition 5:24.,"Saccardo, Peck, Trelease",\N,\N,\N,24,5,1904
9414,8f704817-644f-4652-a93b-a9aa5c329964,\N,Godronia,\N,treleasei,\N,\N,\N,"(Sacc.) Seaver, 1945",bdd0f2ff-14a4-4cf8-8eff-a9cf8583a734,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1945,In: Mycologia 37(3):355.,F.J. Seaver,\N,Mycologia,\N,355,37(3),1945
9415,e837a177-e4f0-4e24-b2c8-aea9fc82f614,\N,Atropellis,\N,treleasei,\N,\N,\N,"(Sacc.) Zeller & Goodd., 1930",bdd0f2ff-14a4-4cf8-8eff-a9cf8583a734,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1930,In: Phytopathology 20:562.,Zeller & Goodd.,\N,Phytopathology,\N,562,20,1930
9416,3439f8ae-a117-4ac2-ac61-ca9e07273bb1,\N,Lophodermina,\N,antarctica,\N,\N,\N,"(Speg.) Tehon, 1935",23629121-e57b-40e9-8032-9a35e05834fc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1935,In: Illinois Biol. Monogr. (Urbana) 13(no. 4):87.,L.R. Tehon,\N,Illinois Biol. Monogr. (Urbana),\N,87,13(no. 4),1935
9417,e1873129-3170-43f4-8769-938a795194cc,\N,Heterobotrys,\N,antarcticus,\N,\N,\N,"Speg., 1923",23629121-e57b-40e9-8032-9a35e05834fc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1923,"In: Physis, B. Aires, C 7:22.",C.L. Spegazzini,\N,"Physis, B. Aires, C",\N,22,7,1923
9418,561f1ef9-5d1f-40b7-b79e-e270032e5d85,\N,Duplicaria,\N,antarctica,\N,\N,\N,"(Speg.) P. R. Johnst., 2001",23629121-e57b-40e9-8032-9a35e05834fc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,2001,In: Mycol. Pap. 176:89.,P.R. Johnston,\N,Mycol. Pap.,\N,89,176,2001
9419,a2c57f5b-162c-45e6-8eb2-71d0296afd82,\N,Hypoderma,\N,antarcticum,\N,\N,\N,"(Speg.) Kuntze, 1898",23629121-e57b-40e9-8032-9a35e05834fc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1898,In: Revis. gen. pl. (Leipzig) 3(2):487.,C.E.O. Kuntze,\N,Revis. gen. pl. (Leipzig),\N,487,3(2),1898
9420,4c4ece3c-c23f-44fc-b8e3-458bee087fea,\N,Lophodermium,\N,antarcticum,\N,\N,\N,"Speg., 1887",23629121-e57b-40e9-8032-9a35e05834fc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1887,In: Boln Acad. nac. Cienc. Córdoba 11(2):249.,C.L. Spegazzini,\N,Boln Acad. nac. Cienc. Córdoba,\N,249,11(2),1887
9421,83e3685c-8694-45ce-b219-12ecfd075937,\N,Bifusella,\N,acuminata,\N,\N,\N,"(Ellis & Everh.) Bonar & W. B. Cooke, 1942",2473c313-5f79-460b-a1e7-859485196306,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1942,In: Mycologia 34(6):665.,"Bonar, W.B. Cooke",\N,Mycologia,\N,665,34(6),1942
9422,a1303e8a-b064-47a5-8442-6a990f2f03a0,\N,Duplicaria,\N,acuminata,\N,\N,\N,"Ellis & Everh., 1895",2473c313-5f79-460b-a1e7-859485196306,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1895,In: Proc. Acad. nat. Sci. Philad. 47:429.,Ellis & Everh.,\N,Proc. Acad. nat. Sci. Philad.,\N,429,47,1895
9423,845895ec-faef-403a-98ff-54c533d424d8,\N,Crandallia,\N,juncicola,\N,\N,\N,"Ellis & Sacc., 1897",2473c313-5f79-460b-a1e7-859485196306,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1897,In: Bull. Torrey bot. Club 24(10):466.,Ellis & Sacc.,\N,Bull. Torrey bot. Club,\N,466,24(10),1897
9424,19d0c367-3d6d-44e2-9323-aff1e719bb34,\N,Phacidium,\N,pini,\N,juniperi,f.,"P. Karst., 1866",630d23b6-040d-44f6-835e-f818b8b98d7a,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1866,"In: Fungi Fenniae Exsiccati, Fasc. 4(nos 300-399):no. 339.",P.A. Karsten,\N,"Fungi Fenniae Exsiccati, Fasc.",no. 339.,\N,4(nos 300-399),1866
9425,376e0db5-3d3f-44f1-814c-7feaab6b398f,\N,Hypodermella,\N,lirelliformis,\N,\N,\N,"Darker, 1932",024aeeb2-840e-4cb2-b146-7336fbb71edc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1932,In: Contr. Arnold Arbor. 1:45.,G.D. Darker,\N,Contr. Arnold Arbor.,\N,45,1,1932
9426,06972e8f-4193-45bf-ab80-e6d0d3f83f6b,\N,Lirula,\N,nervisequa,\N,conspicua,var.,"Darker, 1967",024aeeb2-840e-4cb2-b146-7336fbb71edc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1967,In: Can. J. Bot. 45(8):1420.,G.D. Darker,\N,Can. J. Bot.,\N,1420,45(8),1967
9427,20b72710-d964-4892-a94a-088e7f960488,\N,Lirula,\N,nervisequa,\N,nervisequa,var.,"(DC.) Darker, 1967",024aeeb2-840e-4cb2-b146-7336fbb71edc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1967,In: Can. J. Bot. 45(8):1420.,G.D. Darker,\N,Can. J. Bot.,\N,1420,45(8),1967
9428,bc29d64d-8767-448e-966b-d040936e0ddf,\N,Hypodermopsis,\N,nervisequa,\N,\N,\N,"(DC.) Kuntze, 1898",024aeeb2-840e-4cb2-b146-7336fbb71edc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1898,In: Revis. gen. pl. (Leipzig) 3(2):487.,C.E.O. Kuntze,\N,Revis. gen. pl. (Leipzig),\N,487,3(2),1898
9429,cf00044e-e46d-4a18-a0eb-20fc2d93a12f,\N,Lophodermium,\N,nervisequum,\N,\N,\N,"(DC.) Chevall., 1826",024aeeb2-840e-4cb2-b146-7336fbb71edc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1826,In: Fl. gén. env. Paris (Paris) 1:435.,F.F. Chevallier,\N,Fl. gén. env. Paris (Paris),\N,435,1,1826
9430,e5bfcdd8-1593-4f9e-8dcf-1a2a4c970c8c,\N,Hysterium,\N,nervisequum,\N,\N,\N,"DC., 1815",024aeeb2-840e-4cb2-b146-7336fbb71edc,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1815,"In: Fl. franç., Edn 3 (Paris) 5/6:167.","Candolle, Lamarck",Edn 3 (Paris),"Fl. franç.,",\N,167,5/6,1815
