name_code,name,rank,estimate,source,inserted,updated
a46844ac-5ebe-4a39-9027-0ed397783495,Merostomata,CLASS,5,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
558307f4-343d-4f60-b380-afd3f9303d06,Ostracoda,CLASS,13000,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f1f53451-8e1b-4d5a-a0bc-afc133141dc8,Pauropoda,CLASS,835,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
cd97cdb8-9746-40e0-bf4a-ad15c5dc82a8,Pycnogonida,CLASS,1322,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
5c13557c-9142-4a18-80e1-9a47306ccd8e,Remipedia,CLASS,12,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
608e001c-df78-4b26-89cf-4d584ca70db4,Symphyla,CLASS,197,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
85d36ae8-a075-4355-bcd8-bda2c9a8ab05,Cephalocarida,CLASS,10,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
061950e4-9782-4d1a-9c87-dcf375788e6b,Animalia,KINGDOM,1525728,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a81195e4-8fa2-4620-8420-3fae86c84654,Isoetales,ORDER,170,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
2281fe7a-22db-4709-a0af-35214e6a701f,Lycopodiales,ORDER,470,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7a982019-3049-4a52-8a7d-aab3cd0ec69f,Selaginellales,ORDER,690,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
553b9a9d-cc17-435e-a92c-0081054e7ffa,Equisetales,ORDER,40,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
47480265-5446-4800-82fe-7f8b0bf9bb36,Ophioglossales,ORDER,106,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d9750283-47a8-4751-8fb5-c916b0aa32e5,Psilotales,ORDER,17,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
019e56ac-5e38-46e9-8966-99163ec4b78e,Marattiales,ORDER,140,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7aa4c5cd-647a-4d09-8557-794a1facdd6b,Osmundales,ORDER,21,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
0fb910ac-626a-48a6-b60c-128fac7cbe42,Hymenophyllales,ORDER,600,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7aa4c5cd-647a-4d09-8557-794a1facdd6b,Osmundales,ORDER,21,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e0f65d05-37d3-4a3f-afd8-14dce209086e,Polypodiales,ORDER,9049,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
bb84b6e9-b26a-4df0-ba15-7c3c1c677391,Salviniales,ORDER,78,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c3b62b73-f5da-4f54-a03b-6e97b541ea4d,Schizaeales,ORDER,187,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3a7a31fd-8aa0-48ed-8841-faae38b8f8b4,Gleicheniales,ORDER,163,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1bf85edd-f59d-4fe5-a5f7-74960c08f640,Cyatheales,ORDER,711,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a1d51c8a-0b01-4265-9054-adb53f2f068d,Ginkgo,GENUS,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e8980f05-6868-4e8d-8b85-d7a3e5bacf1a,Ginkgoaceae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
59cf658a-a2a7-42f3-bfb3-4a2021d29f14,Ginkgoales,ORDER,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
b71ed815-981a-46de-bc94-8534eba764e6,Ginkgoopsida,CLASS,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
26432959-7e73-436b-be27-07ba4c53b8ab,Welwitschia,GENUS,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ab75c205-7a12-4cfa-b48c-73c7f4766e0c,Welwitschiaceae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
2dc12ae3-1234-4b1a-942b-43561e7e426f,Welwitschiales,ORDER,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
80846c91-b2c8-409e-a88f-8c5213637016,Lycopodiopsida,CLASS,1330,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
617adb8a-4aef-4973-bb32-f2d4a4e91b1d,Polypodiopsida,CLASS,10804,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c2a3efa2-c94b-4166-943b-9dd84864a61a,Equisetaceae,FAMILY,40,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4e064ccf-1175-4998-8ca4-4fb4f45c7f44,Equisetum,GENUS,40,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7e953fd3-bccc-489e-add4-e301328017b3,Strepsiptera,ORDER,617,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d5846aba-eaf8-4b0e-ad3c-5a708a350760,Bahiaxenidae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
656d8489-3f44-4ae9-8751-c9533f015a89,Bohartillidae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
31fac813-cb86-4c46-abd6-38dc9b410e87,Corioxenidae,FAMILY,46,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1f5c75dc-1d44-45f7-8def-1a5a5b82c707,Elenchidae,FAMILY,28,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3e928d9a-aecf-4a4f-a1d1-20b9af783cb6,Halictophagidae,FAMILY,132,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
58a59c75-517a-4c43-a0c7-6820dea068d4,Lychnocolacidae,FAMILY,23,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
718849b1-8b22-4ba0-9576-f9fab0a098ac,Mengenillidae,FAMILY,16,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
77feab03-06ac-45ed-946c-5a4feb154a67,Myrmecolacidae,FAMILY,84,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
89b0d890-1a39-4f36-b39e-b5239fa91832,Stylopidae,FAMILY,169,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f5f820da-b86f-4e06-973f-a25078f5319e,Xeninae,FAMILY,117,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
cca96693-2e60-499f-a9b6-c32df7fb9410,Isoetaceae,FAMILY,170,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
8531a5ce-dbb9-410f-8605-3aec010f9d45,Lycopodiaceae,FAMILY,470,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
136d7459-1381-48a8-93e1-0256cce229de,Selaginellaceae,FAMILY,690,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ea8c4185-606c-479d-aec3-29366c457bb0,Marattiaceae,FAMILY,140,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
286b37bc-7c1d-4619-9354-bdbda8913f17,Cibotiaceae,FAMILY,11,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
0d79d882-b997-4ad5-8968-140c181d242e,Culcitaceae,FAMILY,2,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
aaba143a-5b78-4019-b9e9-300fc1edcb9f,Cyatheaceae,FAMILY,650,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c32997c3-2088-440a-8e62-3a40371a7d37,Dicksoniaceae,FAMILY,31,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
689df5e0-d3ff-4caa-b4f8-2e1a6450fdde,Loxsomataceae,FAMILY,2,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
577f60cc-4f96-4783-bb98-c5288f0a0055,Metaxyaceae,FAMILY,2,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f983b32a-27f7-48c7-9261-ea0ec6d73c3f,Plagiogyriaceae,FAMILY,12,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a2f09d45-3076-49cc-9f0f-274a1dd72bc9,Thyrsopteridaceae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f19c18c2-aa47-40c5-bc05-2fc02653bf4c,Gleicheniaceae,FAMILY,150,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
08209652-526b-4528-a008-84f492d3bbad,Dipteridaceae,FAMILY,10,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a0f03660-43a7-459a-914f-f90d6f32d775,Matoniaceae,FAMILY,3,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f0001eff-478c-47a1-a96d-47c4cf109551,Hymenophyllaceae,FAMILY,600,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f0c8d8f1-e713-4417-92a5-3dc82dcf9ecb,Osmundaceae,FAMILY,21,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7cd300af-de4c-47d7-adb2-dacc6e18a207,Salviniaceae,FAMILY,18,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
68e76517-e33a-49ce-b2a5-e45c87bb8314,Marsileaceae,FAMILY,60,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9f79db61-14a9-432f-875f-518774b008ee,Anemiaceae,FAMILY,125,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9064e72d-0f6f-4429-8ab6-3cb419724d1b,Lygodiaceae,FAMILY,29,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9d175cfb-a77d-421b-b393-b5eb8e5ca38a,Schizaeaceae,FAMILY,33,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
74093ab7-8b1b-4f54-83ec-5e9340ad608b,Aspleniaceae,FAMILY,720,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4b275f07-d289-4bd3-a203-9ad1eff4908e,Athyriaceae,FAMILY,730,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
0d133972-42bf-4b5a-852e-60a5974c8732,Blechnaceae,FAMILY,250,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
0dfc39ea-5b4d-4807-8957-01af16882538,Cystopteridaceae,FAMILY,38,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
23877be2-87c1-471e-9873-ef99917a663b,Davalliaceae,FAMILY,50,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
07a02f8a-ee17-4402-af3a-fa21951e9176,Dennstaedtiaceae,FAMILY,240,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f2a513a1-92fb-4148-8fd8-203fd3019402,Diplaziopsidaceae,FAMILY,3,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3b8c8d20-6629-45a5-9843-b44df57c0bac,Dryopteridaceae,FAMILY,2100,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
9932a4ec-14e7-4df5-8a77-1cb94a58fa23,Hemidictyaceae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d5193da9-591e-4ec7-a7e1-896ddb7be4ff,Hypodematiaceae,FAMILY,16,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
8f3d505b-8018-4ac2-96f6-c16024141104,Lindsaeaceae,FAMILY,230,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
346515e8-3d18-46de-970d-96226156e7bd,Lomariopsidaceae,FAMILY,55,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
94f546ab-843a-40e0-9506-4b3c0d595fa3,Lonchitidaceae,FAMILY,3,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
0185209b-2e7a-4366-b1a7-db514b4e15e0,Nephrolepidaceae,FAMILY,40,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
cc1088d0-1858-4ed2-8803-53efb8ecc5cb,Oleandraceae,FAMILY,18,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
fdaccaca-450d-421e-94d2-132d2220e402,Onocleaceae,FAMILY,5,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
121dbf81-db8b-4895-8c53-f14fc7610e71,Polypodiaceae,FAMILY,1650,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
bae4a6b6-f104-476e-940a-e8c4149fb30f,Pteridaceae,FAMILY,1320,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a1c38d99-495f-4b8f-9825-52235e9dc007,Rhachidosoridaceae,FAMILY,6,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1191bf15-16c5-401f-a37f-6a29a955c5a4,Saccolomataceae,FAMILY,24,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a04514f2-3474-464f-a854-36d1e6f71b64,Tectariaceae,FAMILY,300,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d80fcba9-0321-465e-bba2-fef29d34e267,Thelypteridaceae,FAMILY,1200,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
02ec2017-7c36-406d-abc5-e93aea1e2d86,Woodsiaceae,FAMILY,50,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
fc11c169-ef6f-49ea-ad54-55ea669958a5,Geranium,GENUS,325,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
b1b440d2-912e-42f1-9e5f-f552f163b341,Erodium,GENUS,75,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
b7a3b89e-ca23-468c-b08f-e176846c7e2c,Pelargonium,GENUS,300,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1a938644-5c38-48cd-9421-2382dfd90501,Geraniaceae,FAMILY,740,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
fe470e22-dbbb-44e9-a2fc-a88971260a13,Myxini,CLASS,70,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ffdc0b96-ee81-45f7-951e-11ea6eda9e88,Myxiniformes,ORDER,70,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7218ce01-247e-43d2-b523-87798bf5e09c,Cephalaspidomorphi,CLASS,38,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ac186889-96a3-4803-97d9-1a8747fc2b25,Petromyzontiformes,ORDER,38,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
0c5d93f1-2242-4432-ac0d-d465cf6db4e0,Holocephali,CLASS,33,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
12fe357d-36a8-495d-9031-78ba76e5ba1c,Chimaeriformes,ORDER,33,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
839cf93d-8b20-4628-9e50-b7917eeb5514,Heterodontiformes,ORDER,8,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d699489a-f1bb-4c5e-9076-74add543cfdc,Orectolobiformes,ORDER,32,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d699489a-f1bb-4c5e-9076-74add543cfdc,Orectolobiformes,ORDER,32,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
202c8fe9-49df-4248-bc9c-9f3992deba79,Lamniformes,ORDER,15,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d594495e-40dd-4b63-8030-bc787c6f5731,Carcharhiniformes,ORDER,224,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a68afbad-71f7-4714-a080-b4d549700573,Hexanchiformes,ORDER,5,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3cc7fbc1-4091-4443-a1ea-aaa7c298d481,Squaliformes,ORDER,97,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c5969e1d-63b3-48a9-af28-d912304059f7,Squatiniformes,ORDER,15,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
043aef55-e34b-42cf-ac27-2939a3fb51fa,Pristiophoriformes,ORDER,5,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
33b53113-9a57-4319-aea6-24a256e1b4bd,Torpediniformes,ORDER,59,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d54c39df-b787-4b57-9c4d-a593de2e7b5f,Rajiformes,ORDER,285,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
66c3cb18-abf4-4034-b6d9-ecf550dc9f01,Myliobatiformes,ORDER,183,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
790f0506-16ee-4b3d-8222-203624b13643,Polypteriformes,ORDER,16,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
453b8807-91ef-48f2-850a-f2b299cc5ce7,Acipenseriformes,ORDER,27,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
736455e2-c2c8-4301-a861-b038a2335ece,Lepisosteiformes,ORDER,7,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
2e7708fb-4d1f-447b-b001-206d1e5c54ea,Amiiformes,ORDER,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a7dbbf0f-8a9b-40a6-be7f-6eb1cd680ee2,Osteoglossiformes,ORDER,218,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
6836d7d2-32f1-4dac-ba3f-f05265e86ec9,Elopiformes,ORDER,8,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7a994d7a-dbf9-4141-acb8-34fd7c06a3e4,Albuliformes,ORDER,30,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
37ff8e39-d94a-45ef-abb4-59b3a6171812,Anguilliformes,ORDER,791,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
97f836c6-df2d-4f9f-8202-406ead8c582a,Saccopharyngiformes,ORDER,28,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3d9f846c-72f0-4776-9ef8-12a14c4d6b4b,Clupeiformes,ORDER,364,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
b45ca542-cc27-41f5-8ebe-0e179839dca3,Gonorynchiformes,ORDER,37,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
bf70c7fd-b3c4-44fd-8f7d-800e1a134443,Cypriniformes,ORDER,3268,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4f9be9b2-0792-4937-bd12-1fe2bc98baa8,Characiformes,ORDER,1674,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c9b6f516-6f9f-40a1-8439-928c98eed542,Siluriformes,ORDER,2867,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4aca9ee7-1205-4d0c-85d2-eb7be956945a,Gymnotiformes,ORDER,134,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
cf6ca5d0-75a8-4de1-ad8f-6252da642fd0,Osmeriformes,ORDER,88,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3d001020-b6f2-42b1-bda9-28fd4383e6e8,Salmoniformes,ORDER,66,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ddbcf1d5-9884-43fa-b524-fcba6179ce5b,Esociformes,ORDER,10,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
73241c08-360e-46e6-b009-2f9f105cbb80,Stomiiformes,ORDER,391,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
698b3cff-d488-43f4-a6d8-a309c8a16483,Ateleopodiformes,ORDER,12,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
00ac2216-54cf-466a-8143-ba168d4e0ad8,Aulopiformes,ORDER,236,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d4258738-127e-44d0-8c6c-357f1437b69c,Myctophiformes,ORDER,246,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
16754696-bd15-4aba-88f0-d4f29570bc16,Lampriformes,ORDER,21,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
3e782ff8-02c0-472c-89d6-e9a75776889b,Polymixiiformes,ORDER,10,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
fb8dd959-537f-4433-a1bc-e5219f207f68,Percopsiformes,ORDER,9,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ba71acf9-fbc6-4826-97b1-87d8bde83126,Gadiformes,ORDER,555,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a695ba23-022c-4dde-a5fb-a9be947f7578,Ophidiiformes,ORDER,385,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
fb8ecf61-cdb1-4dd8-a8c5-3b91d4e6c69e,Batrachoidiformes,ORDER,78,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
8c58867e-4a46-4495-b540-87be7a6797e0,Lophiiformes,ORDER,313,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
863baf08-b1fa-4755-9aff-ec8479d44905,Mugiliformes,ORDER,72,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
dddf897a-cc20-4448-8d11-275a2ef3bc8d,Atheriniformes,ORDER,312,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
283debed-6686-424f-9d8b-6b0fed0791f0,Beloniformes,ORDER,227,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a653aae6-08bd-4827-bdc6-fc20a14bcc98,Cyprinodontiformes,ORDER,1013,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
e6a2416d-39d9-49f9-9b8e-02335b3a1587,Stephanoberyciformes,ORDER,75,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
61e12167-ddbb-492b-80e7-2d92100ed418,Beryciformes,ORDER,144,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
64e710fd-3487-405c-a662-6909184da0a5,Zeiformes,ORDER,32,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
597da506-28d2-4190-a670-acc8f04ea818,Gasterosteiformes,ORDER,278,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
a354ffe2-74cd-4bf0-937a-e55f307ed177,Synbranchiformes,ORDER,99,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c9d9afc9-a884-4c2f-b16f-b34a0e76e705,Scorpaeniformes,ORDER,1477,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
b1d1a0d7-1867-4dac-9946-33c3565a2d03,Perciformes,ORDER,10033,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
6e619392-d498-417a-96fa-9c0a0a1a4c42,Pleuronectiformes,ORDER,678,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
94c2f40a-1a1b-4ab5-adc8-8433ac21f424,Tetraodontiformes,ORDER,357,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ac6150a1-b4a4-4823-8897-0dddcf09db4c,Coelacanthiformes,ORDER,2,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
0dd38b2c-04be-4716-9bf2-fa914af6422c,Ceratodontiformes,ORDER,6,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
477bc03f-2170-42f6-a0a2-04da5923e51c,Elasmobranchii,CLASS,935,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
bbf025d8-d495-4852-b6c7-3f613771ada3,Droseraceae,FAMILY,179,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f21e1de4-4b01-4c32-85af-191737a82fc1,Aldrovanda,GENUS,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1cfe95ea-9995-4db4-be40-28667a1efc25,Dionaea,GENUS,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
5ef33e6f-8f1a-4974-be57-aaa08ac833ab,Drosera,GENUS,177,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f55812e8-5422-402e-b071-b67a9cdf481f,Viruses,KINGDOM,2876,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
f55812e8-5422-402e-b071-b67a9cdf481f,Viruses,KINGDOM,3186,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
1cb102e9-ab85-4aaa-a7ac-9241f920ced6,Medicago,GENUS,83,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
23d48762-c29b-4931-8b58-96052d7bae87,Melilotus,GENUS,20,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
484cbfa1-dd33-4e94-bdc7-6e299699e347,Ononis,GENUS,75,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d844e9e5-db16-47f5-a789-a5adf0a0843c,Parochetus,GENUS,2,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
afb591e9-5221-442e-b0b7-be5793ed0df1,Trifolium,GENUS,300,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
0fdcf753-b2e7-4145-a5c6-fb0b624ae07a,Trigonella,GENUS,55,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
ad2a0f73-681d-438f-afb2-3a5c9954c37c,Amborellaceae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
c6114dc0-961f-4611-a462-9901d660090e,Amborellales,ORDER,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
96e67ce7-5e9d-4657-b093-4f83a8c91424,Austrobaileyales,ORDER,92,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
4094b32c-3a9a-4a04-8684-4460085394d3,Austrobaileyaceae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
5270cb14-73ed-4227-bbbf-d00b087ce7e5,Schisandraceae,FAMILY,84,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
8daf1c58-e5c0-4082-8f32-921308a912b3,Trimeniaceae,FAMILY,7,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
7f2c3217-3be6-4530-8131-fdf275b8ffd6,Balanophoraceae,FAMILY,45,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
26bc86c3-317f-401c-9b07-1546657f6a06,Berberidopsidales,ORDER,4,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
b68e078c-187f-4190-a892-d3a95a781857,Aextoxicaceae,FAMILY,1,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
d5244c81-fc58-4aa4-bb3d-cb4df8234712,Berberidopsidaceae,FAMILY,3,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
188a6830-0980-4613-99a7-efa67ddea95d,Boraginales,ORDER,3300,\N,2019-12-23 16:37:46.545308,2019-12-23 16:37:46.545308
