record_id,name_code,web_site,genus,subgenus,species,infraspecies_parent_name_code,infraspecies,infraspecies_marker,author,accepted_name_code,comment,scrutiny_date,sp2000_status_id,database_id,specialist_id,family_id,specialist_code,family_code,is_accepted_name,gsdtaxonguid,gsdnameguid,is_extinct,has_preholocene,has_modern,reference_year
6618,0edf0255-a072-4a5b-96f9-ea28ef61f4cf,\N,Cormocephalus,\N,brevispinatus,\N,\N,\N,"L. Koch, 1867",c6a5b68d-96e4-46e2-9558-6f9bd961ea2c,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1867
1370,2b578538-0bd1-464d-b574-88f06d513ec2,\N,Geranium,\N,prostratum,\N,\N,\N,Cav.,751988be-9137-425b-a245-fb8aae35e477,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1787
9039,6514a639-7a73-4718-aaa3-5bf4778f00e7,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20nitens,Lophodermium,\N,nitens,\N,\N,\N,"Darker, 1932",6514a639-7a73-4718-aaa3-5bf4778f00e7,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1932
4151,50c2b7b3-15a6-41f9-a93c-df5821eb7e05,http://chilobase.bio.unipd.it/sp2000.php?sp3398,Pectiniunguis,\N,gaigei,\N,\N,\N,Chamberlin (1921),50c2b7b3-15a6-41f9-a93c-df5821eb7e05,\N,2006-02-27,1,42,14,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1921
4589,9ebff400-e532-422d-a623-7c619f6ffd18,http://chilobase.bio.unipd.it/sp2000.php?sp349,Scutigera,\N,buda,\N,\N,\N,"Chamberlin, 1944",9ebff400-e532-422d-a623-7c619f6ffd18,\N,2006-02-27,1,42,8,2906,\N,649803d6-bba5-4f5a-abac-e4a106f62163,1,\N,\N,0,0,0,1944
1974,546bc2d9-4d6a-4c9b-95f3-b3785d731b1c,\N,Geranium,\N,pratense,\N,valde-pilosum,var.,Schur,dd075e29-9b96-406f-a5c3-f4acc4b7c82a,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1866
9976,159e29eb-8384-44c4-bd0e-213be1645bc6,\N,Propolis,\N,betulae,\N,callunae,f.,"E. Bommer & M. Rousseau, 1890",63e009bf-8a6b-4d40-a935-dddecffacb95,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1890
7569,cc4ba42e-7099-4f4e-a044-720f9f75ddff,http://chilobase.bio.unipd.it/sp2000.php?sp740,Lamyctes,Metalamyctes,neglectus,\N,\N,\N,"Lawrence, 1955",cc4ba42e-7099-4f4e-a044-720f9f75ddff,\N,2006-02-27,1,42,1,2913,\N,86549e5f-dbc5-460d-9edc-37ea25412837,1,\N,\N,0,0,0,1955
3931,c514378a-d368-42c5-998c-b845627a3210,http://chilobase.bio.unipd.it/sp2000.php?sp2840,Mecistocephalus,\N,lohmanderi,\N,\N,\N,"Verhoeff, 1939",c514378a-d368-42c5-998c-b845627a3210,\N,2006-02-27,1,42,7,2892,\N,9555012f-a0b7-48cc-acf7-a48504ae2eb2,1,\N,\N,0,0,0,1939
6752,f89324a7-7996-4173-8f8f-5e0065af6d80,http://chilobase.bio.unipd.it/sp2000.php?sp1175,Cryptops,Trigonocryptops,bottegii,\N,\N,\N,"Silvestri, 1897",f89324a7-7996-4173-8f8f-5e0065af6d80,\N,2006-02-27,1,42,4,2911,\N,8288e264-4b7b-4946-83f6-13c173aa7025,1,\N,\N,0,0,0,1897
2688,b602179a-cbd1-43c3-94a5-16ad8d615b18,\N,Geranium,\N,tripartitum,\N,pilosellum,f.,H. Hara,8a645649-f748-4270-9af1-e7d727693622,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1948
8154,297101d8-9805-4212-8b70-1c1ac8481cb7,\N,Lithobius,Lithobius,angolianus,\N,\N,\N,"Chamberlin, 1952",48381946-6bad-4d32-91be-b8747cf43313,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1952
3461,fd88c57d-abbe-4333-b742-89b87f016e43,http://chilobase.bio.unipd.it/sp2000.php?sp3049,Stenotaenia,\N,asiaeminoris,\N,\N,\N,Verhoeff (1898),fd88c57d-abbe-4333-b742-89b87f016e43,"Originally described as Geophilus linearis Asiae-minoris. Firstly treated at the species level by Attems (1929 - Das Tierreich, 52: 206).",2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1898
7091,c0b1d89a-d57d-4e34-b8fb-1589d809bdf0,http://chilobase.bio.unipd.it/sp2000.php?sp1540,Lithobius,Sigibius,beroni,\N,\N,\N,"Negrea, 1965",c0b1d89a-d57d-4e34-b8fb-1589d809bdf0,"non Harpolithobius beroni Matic & Stavropulos, 1988",2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1965
9593,57ba965c-f0de-460b-8d97-3ca670970426,\N,Coccomycella,\N,quercina,\N,\N,\N,"(Pat.) Höhn., 1917",35f45915-b653-430d-a5b2-ab2ddc20af7a,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1917
5976,59fc5a39-21f9-40c4-8a1d-98b7054177a8,\N,Scolioplanes,\N,transsilvanica,\N,latzeli,subsp.,,272308d2-91b3-4ccb-96f2-3834cb1cfddb,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1935
7637,39e6f3ed-3946-4027-bf5c-759153175bfb,\N,Henicops,\N,impressus,\N,\N,\N,"Hutton, 1877",d107cb04-0ef4-475a-9866-35482d904f92,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1877
1768,0e00d154-eb80-400d-82ab-0439b2d1d1dd,\N,Geranium,\N,aureum,\N,\N,\N,Rose ex R. Knuth in Engl.,3041933b-2550-41af-8319-ea91b3d4ce49,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1912
9568,c0f30f3f-6218-4adf-bbce-c7cc2762cd03,\N,Coccomyces,\N,peltiformis,\N,\N,\N,"(Preuss) Sacc., 1889",c737033a-944e-4db9-8892-83084cf215fd,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1889
7053,1749a809-5c90-43c7-b478-ecd633e33558,http://chilobase.bio.unipd.it/sp2000.php?sp1908,Lithobius,Ezembius,hakui,\N,\N,\N,"Takakuwa, 1939",1749a809-5c90-43c7-b478-ecd633e33558,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1939
4837,fc510a2c-70f5-4410-83e5-d3d856d282c3,http://chilobase.bio.unipd.it/sp2000.php?sp1147,Scolopendra,\N,viridis,\N,\N,\N,"Say, 1821",fc510a2c-70f5-4410-83e5-d3d856d282c3,\N,2006-02-27,1,42,4,2910,\N,5bb2b5cf-7a38-4dbe-bd22-7d0bcd6ded05,1,\N,\N,0,0,0,1822
5223,6d75eeee-7694-4f98-9b67-d5c3bbb9906c,http://chilobase.bio.unipd.it/sp2000.php?sp1634,Lithobius,\N,cepeus,\N,\N,\N,Chamberlin (1940),6d75eeee-7694-4f98-9b67-d5c3bbb9906c,"deleted from Hawaiian fauna (Zapparoli & Shelley, 2000 - Bishop Museum Occ. Pap., 63: 47)",2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1940
10077,d7a6f630-b75f-4932-b7b1-e5f4d026490c,\N,Hypoderma,\N,hederae,\N,euonymi-japonici,f.,"Sacc., 1877",fd9732ed-3720-407d-870f-b45f3f9f7020,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1877
9309,da001b5f-85ed-40d6-b8f4-2787f2a8dd89,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Cudonia%20lutea,Cudonia,\N,lutea,\N,\N,\N,"(Peck) Sacc., 1885",da001b5f-85ed-40d6-b8f4-2787f2a8dd89,\N,2017-10-27,1,25,5,8497,\N,5462739a-b4cc-4e44-a530-40b88447c17b,1,\N,\N,0,0,0,1885
4507,352a63a6-4ab2-4b01-9145-e4c26b533800,http://chilobase.bio.unipd.it/sp2000.php?sp3693,Ityphilus,\N,melanostigmus,\N,\N,\N,Attems (1900),352a63a6-4ab2-4b01-9145-e4c26b533800,\N,2006-04-12,1,42,14,2902,\N,3a4701fb-40bf-4e01-be4b-68c2d8414935,1,\N,\N,0,0,0,1901
2842,d9981cc7-96e3-430e-9d72-9c57e15bcc45,\N,Geranium,\N,tuberosum,\N,sefidianum,var.,Pau in Pau & C. Vicioso,9471fc67-d796-4f81-b47f-c3619f0ae94e,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1918
2164,2d7cec7c-1f7c-44e7-b287-73d175d36ece,\N,Geranium,\N,sylvaticum,\N,subeglandulosum,var.,Rupr.,cc0afa7c-1ed2-4789-b064-b7b3292c11ad,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1869
8972,af31d39e-7daa-4edc-a1c3-3bb7960e8e70,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20consociatum,Lophodermium,\N,consociatum,\N,\N,\N,"Darker, 1932",af31d39e-7daa-4edc-a1c3-3bb7960e8e70,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1932
9630,b5e6980f-b2fa-408e-bf2f-92af7856147f,\N,Xyloma,\N,acerinum,\N,acerinum,var.,"Pers., 1794",41a084f2-80f3-4eea-8bd7-2bf701059516,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1794
5815,2084a44c-1c5a-42b8-b157-56587a7e985c,\N,Honuaphilus,\N,alohanus,\N,\N,\N,"Chamberlin, 1926",a189d128-8ee0-47a5-bf87-0cafa6d09b75,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1926
8225,af8016ec-a657-4d98-b405-added316e84b,\N,Lithobius,Lithobius,lucifugus,\N,octodus,subsp.,,5fce7b36-52da-4d8d-bfa4-3e8ecb35049b,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1937
6853,8ddf7cba-2678-45be-9771-ec350d406359,http://chilobase.bio.unipd.it/sp2000.php?sp814,Cryptops,Cryptops,rucneri,\N,\N,\N,"Matic, 1967",8ddf7cba-2678-45be-9771-ec350d406359,\N,2006-02-27,1,42,4,2911,\N,8288e264-4b7b-4946-83f6-13c173aa7025,1,\N,\N,0,0,0,1967
4573,0bdc7268-5d2a-43d5-abb0-30e32fe46685,http://chilobase.bio.unipd.it/sp2000.php?sp3700,Evallogeophilus,\N,mexicanus,\N,\N,\N,"Silvestri, 1918",0bdc7268-5d2a-43d5-abb0-30e32fe46685,\N,2006-02-27,1,42,7,2905,\N,08125efa-644e-4795-9aa0-f6601e7f7c29,1,\N,\N,0,0,0,1918
2561,de86726c-ab42-4db6-a96c-1a6aff9e1055,\N,Geranium,\N,pseudosibiricum,\N,glandulosum,var.,Trautv. ex R. Knuth in Engl.,e907c7cc-368b-4123-a0cc-ff9bbd48d775,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1912
7192,90f7fb9a-9f17-4d68-822b-3933069ee7c8,http://chilobase.bio.unipd.it/sp2000.php?sp2119,Lithobius,Monotarsobius,manicastrii,\N,\N,\N,"Zapparoli, 1999",90f7fb9a-9f17-4d68-822b-3933069ee7c8,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1999
8338,591a6a55-43b7-4033-ab3a-38e2deb517b5,\N,Lithobius,Lithobius,aulacopus,\N,\N,\N,"Latzel, 1880",21c800ad-df5e-4fce-a787-64e078f9b3ca,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1880
2085,a40999e1-1b33-40c6-bc8f-cfdea2aedbb9,\N,Geranium,\N,hirtum,\N,\N,\N,Willd. ex Spreng.,1ec49d88-76f2-470a-9d3d-ce2fc5fdbfdd,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1826
5692,c7693435-fac4-4daa-a57d-c12c218ba6c5,\N,Geophilus,\N,silvestrii,\N,\N,\N,"Verhoeff, 1928",cd1558c3-bf9a-4a1a-a754-35922f50e81c,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1928
7066,e399afd7-aecd-4de5-9f9a-2570d7e7ac74,http://chilobase.bio.unipd.it/sp2000.php?sp1464,Lithobius,Ezembius,angulatus,\N,\N,\N,"Eason, 1986",e399afd7-aecd-4de5-9f9a-2570d7e7ac74,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1986
5372,78be61fd-55de-4a79-8b89-4831b2599075,http://chilobase.bio.unipd.it/sp2000.php?sp2035,Arkansobius,\N,lamprus,\N,\N,\N,"Chamberlin, 1938",78be61fd-55de-4a79-8b89-4831b2599075,"non Eupolybothrus lamprus Chamberlin, 1952",2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1938
8162,1bd09bf8-dc94-4772-adc9-65ac3e82a316,\N,Lithobius,Lithobius,paucispinosus,\N,\N,\N,"Attems, 1952",5f688138-76b5-42c4-8b3d-ccb5755ee032,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1952
2457,4f6c8067-1b0a-4f93-997a-ec74e1bef31f,\N,Geranium,\N,ibericum,\N,subglandulosum,var.,Rupr.,d4b55f2b-1134-4875-b30a-2e8d0550c6cb,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1869
7577,a461d4fd-3820-4834-a1a6-43bbeb7383b7,http://chilobase.bio.unipd.it/sp2000.php?sp362,Lamyctes,Lamyctes,orthodox,\N,\N,\N,"Chamberlin, 1951",a461d4fd-3820-4834-a1a6-43bbeb7383b7,\N,2006-02-27,1,42,1,2913,\N,86549e5f-dbc5-460d-9edc-37ea25412837,1,\N,\N,0,0,0,1951
9582,ac3b7835-fa39-4a85-9888-9bd30b2b5462,\N,Coccomyces,\N,coronatus,\N,megathecius,f.,"(Speg.) Rehm, 1888",a6f2f289-007a-4749-b531-c7c65421eeff,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1888
8571,d56c40fc-5fe1-4972-b0e1-b108ffe2b1a0,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Karstenia%20rhopaloides,Karstenia,\N,rhopaloides,\N,\N,\N,"(Sacc.) Baral, 2015",d56c40fc-5fe1-4972-b0e1-b108ffe2b1a0,\N,2017-10-27,1,25,5,20059,\N,inc.sed-1,1,\N,\N,0,0,0,2015
5499,0dffea65-9141-4c17-8149-e2bfbb0a3deb,http://chilobase.bio.unipd.it/sp2000.php?sp1440,Schizotergitius,\N,altajicus,\N,\N,\N,"Loksa, 1978",0dffea65-9141-4c17-8149-e2bfbb0a3deb,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1978
9383,4724bc21-0979-4501-a1c0-13876da26a7e,\N,Stictis,\N,quercifolia,\N,\N,\N,"Cooke & Ellis, 1876",cbdc2d0b-bd6c-46a6-abe0-ee7895603df0,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1876
1839,c3f3bce9-15e9-4b52-a7aa-b9c2ef6b3c48,\N,Geranium,\N,robertianum,\N,incisa,var.,A. St.-Hil.,f3543c14-93ee-4da7-83db-2e4b1498c31a,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1825
9515,9bc386f7-a2ca-4fc2-ae3f-f865fd2d8c54,\N,Phaeangella,\N,quercina,\N,\N,\N,"(Sacc.) Sacc. & D. Sacc., 1905",a6753aa1-2921-43c4-8118-9afb7995be40,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1905
4900,e0d6a476-c436-428d-bd26-6b4df5beee6b,http://chilobase.bio.unipd.it/sp2000.php?sp534,Cormocephalus,\N,glabratus,\N,\N,\N,"González-Sponga, 2000",e0d6a476-c436-428d-bd26-6b4df5beee6b,\N,2006-02-27,1,42,4,2910,\N,5bb2b5cf-7a38-4dbe-bd22-7d0bcd6ded05,1,\N,\N,0,0,0,2000
3651,a12ccf50-289a-4310-b5f4-70f3f6728203,http://chilobase.bio.unipd.it/sp2000.php?sp3774,Geophilus,\N,mundus,\N,\N,\N,Chamberlin (1952),a12ccf50-289a-4310-b5f4-70f3f6728203,\N,2006-04-19,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1952
1341,4b7e5441-ef80-44f1-875f-341560c73c20,\N,Geranium,\N,sanguineum,\N,latifolium,var.,C#elak.,751988be-9137-425b-a245-fb8aae35e477,\N,\N,2,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1875
2530,50e3b69a-1819-4aae-af86-094f53d91fd9,\N,Geranium,\N,tuberosum,\N,debile,var.,Ball,cad9f55d-53fb-4393-ac40-d70347fdf564,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1873
9909,dd756f74-8cda-4246-a25c-9f95c8efbc30,\N,Lophodermellina,\N,hysterioides,\N,\N,\N,"(Pers.) Höhn., 1917",b56cbc91-ff54-4d46-aef1-9d12ee114f1d,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1917
6066,941d5620-412b-4604-82e1-0e8af69a1297,\N,Thereuopoda,\N,serratipes,\N,\N,\N,Gervais (1847),ce8b17f6-ccc3-470d-94bd-8af71e4e857f,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1847
4142,a09fac60-c432-4be1-b976-fa1681ff3b89,http://chilobase.bio.unipd.it/sp2000.php?sp3191,Pectiniunguis,\N,chazaliei,\N,\N,\N,Brölemann (1900),a09fac60-c432-4be1-b976-fa1681ff3b89,\N,2006-02-27,1,42,14,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1900
4186,6d366dcd-0e5d-4ef8-b8b7-c351ca6fbd0b,http://chilobase.bio.unipd.it/sp2000.php?sp3575,Escaryus,\N,krivolutskiji,\N,\N,\N,"Titova, 1972",6d366dcd-0e5d-4ef8-b8b7-c351ca6fbd0b,\N,2006-02-27,1,42,14,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1972
8637,23629121-e57b-40e9-8032-9a35e05834fc,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Crandallia%20antarctica,Crandallia,\N,antarctica,\N,\N,\N,"(Speg.) Rossman & W. C. Allen, 2016",23629121-e57b-40e9-8032-9a35e05834fc,\N,2017-10-27,1,25,5,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2016
1101,1832a8ec-e4aa-4e19-800f-8cc9ff290ec9,http://www.rjb.csic.es/Geranium/index_geranium.php,Geranium,\N,comarapense,\N,\N,\N,R. Knuth,1832a8ec-e4aa-4e19-800f-8cc9ff290ec9,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1915
4703,f85d37e8-f842-4e59-806a-143e818a3b5b,http://chilobase.bio.unipd.it/sp2000.php?sp322,Newportia,\N,sabina,\N,\N,\N,"Chamberlin, 1942",f85d37e8-f842-4e59-806a-143e818a3b5b,\N,2006-02-27,1,42,4,2909,\N,8cd1e9fa-a7b3-48eb-8380-f21e94a93831,1,\N,\N,0,0,0,1942
5129,a4a91b2b-d664-490b-92ba-a7fc59126cfc,http://chilobase.bio.unipd.it/sp2000.php?sp1815,Paitobius,\N,exceptus,\N,\N,\N,"Chamberlin, 1922",a4a91b2b-d664-490b-92ba-a7fc59126cfc,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1922
4634,9ed32eca-1441-4d4c-a4ac-f918295dbb8e,http://chilobase.bio.unipd.it/sp2000.php?sp351,Parascutigera,\N,lembehna,\N,\N,\N,"Chamberlin, 1944",9ed32eca-1441-4d4c-a4ac-f918295dbb8e,\N,2006-02-27,1,42,8,2906,\N,649803d6-bba5-4f5a-abac-e4a106f62163,1,\N,\N,0,0,0,1944
2549,31922cf6-e513-417d-b1f2-8403e516668c,\N,Geranium,\N,magellanicum,\N,pumilum,var.,R. Knuth in Engl.,f1c9c107-896c-42ac-bab3-c25fdce6daa4,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1912
1760,4048e682-98d6-4e13-a409-8d824103912f,\N,Geranium,\N,squamosum,\N,\N,\N,Phil.,7cad1438-f793-4ef9-9239-eebb03d6c277,\N,\N,5,48,\N,\N,\N,\N,0,\N,\N,0,0,0,1893
7355,c033463a-7ed6-4ab6-9389-5bce6b3cf3bd,http://chilobase.bio.unipd.it/sp2000.php?sp1703,Lithobius,Lithobius,cyrtopus,\N,\N,\N,"Latzel, 1880",c033463a-7ed6-4ab6-9389-5bce6b3cf3bd,\N,2006-03-30,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1880
8799,a2f11925-e300-46e5-a52d-8f918873ced2,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Coccomyces%20arbutifolius,Coccomyces,\N,arbutifolius,\N,\N,\N,"Sherwood, 1980",a2f11925-e300-46e5-a52d-8f918873ced2,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1980
9731,b838a4b2-1087-4ee1-9b75-f46f83648c63,\N,Dermascia,\N,consociata,\N,\N,\N,"(Darker) Tehon, 1935",af31d39e-7daa-4edc-a1c3-3bb7960e8e70,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1935
9809,2737b8c8-f513-404f-8b2f-456eb8232bb2,\N,Hypoderma,\N,arundinaceum,\N,\N,\N,"(Schrad.) DC., 1805",b23a35a0-8037-4aa0-833b-e8406138c59e,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1805
4214,0ccf4267-1d99-4981-9b1f-357218ed3019,http://chilobase.bio.unipd.it/sp2000.php?sp3547,Mesoschendyla,\N,javanica,\N,\N,\N,Attems (1907),0ccf4267-1d99-4981-9b1f-357218ed3019,\N,2006-02-27,1,42,14,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1907
7193,be3814a0-de05-460f-8dde-8e9ae9d84706,http://chilobase.bio.unipd.it/sp2000.php?sp2642,Lithobius,Monotarsobius,tibiustumidus,\N,\N,\N,"Eason, 1989",be3814a0-de05-460f-8dde-8e9ae9d84706,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1989
7626,8c1d4648-a51f-4dae-a858-42d538748172,http://chilobase.bio.unipd.it/sp2000.php?sp1043,Paralamyctes,Paralamyctes,spenceri,\N,\N,\N,"Pocock, 1901",8c1d4648-a51f-4dae-a858-42d538748172,\N,2006-02-27,1,42,1,2913,\N,86549e5f-dbc5-460d-9edc-37ea25412837,1,\N,\N,0,0,0,1901
7292,d1608395-5ee4-4983-b085-e875202eb110,http://chilobase.bio.unipd.it/sp2000.php?sp1563,Lithobius,Lithobius,blanchardi,\N,\N,\N,"Léger & Duboscq, 1903",d1608395-5ee4-4983-b085-e875202eb110,\N,2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1903
7749,49406052-94c3-488b-a329-2b26b95f615f,\N,Cormocephalus,\N,papuanus,\N,\N,\N,"Attems, 1914",70434fc1-00cf-4a44-86e3-049095ab3d8f,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1914
1087,4c566b33-10a3-4065-a768-6afb94086fdb,http://www.rjb.csic.es/Geranium/index_geranium.php,Geranium,\N,kurdicum,\N,\N,\N,Bornm.,4c566b33-10a3-4065-a768-6afb94086fdb,\N,2017-09,1,48,9,1005,\N,5ee133d2-a192-47e5-af65-a753667b9f68,1,\N,\N,0,0,0,1910
7725,2c8b7255-af30-400c-9f7d-5782b353da9f,\N,Otostigmus,Otostigmus,politus,\N,pigmentatus,subsp.,,a193c8a4-9406-46c1-bb0c-a442f25e5ac1,\N,\N,5,42,\N,\N,\N,\N,0,\N,\N,0,0,0,1930
9254,7cf89a84-8823-45c7-8c30-98f9a7a1ba7c,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Terriera%20aequabilis,Terriera,\N,aequabilis,\N,\N,\N,"Qing Li & Y. R. Lin, 2015",7cf89a84-8823-45c7-8c30-98f9a7a1ba7c,\N,2017-10-27,1,25,5,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,2015
10336,2515e9e8-7e8a-44f4-ad73-92cfb6f348a5,\N,Spathularia,\N,flavida,\N,flavida,var.,"Pers., 1794",88bdc511-7592-493c-8076-3b787c024304,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1794
10211,65e4fda6-72cf-4de8-b4ab-c070498a16af,\N,Lophodermium,\N,clithris,\N,\N,\N,"Starbäck, 1899",7a6b1558-31f1-4206-80b1-f3e712949542,\N,\N,5,25,\N,\N,\N,\N,0,\N,\N,0,0,0,1899
8937,f1c25d51-f85b-494a-bf2e-ce8ad405fce5,http://www.speciesfungorum.org/Names/SynSpecies.asp?RecordID=Lophodermium%20svalbardense,Lophodermium,\N,svalbardense,\N,\N,\N,"Lind, 1928",f1c25d51-f85b-494a-bf2e-ce8ad405fce5,\N,2017-10-27,1,25,12,8495,\N,1f4cce8f-ac9b-4d21-b03d-14597f2f4d4c,1,\N,\N,0,0,0,1928
3798,9c738ff2-dc1a-4a48-937e-745e63258835,http://chilobase.bio.unipd.it/sp2000.php?sp3697,Eurytion,\N,metopias,\N,\N,\N,Attems (1903),9c738ff2-dc1a-4a48-937e-745e63258835,\N,2006-02-27,1,42,7,2891,\N,610540a6-12ec-4611-a743-040085db81eb,1,\N,\N,0,0,0,1903
4121,932b8045-0336-4f23-b16e-34b60545f6a0,http://chilobase.bio.unipd.it/sp2000.php?sp3300,Sogodes,\N,difficilis,\N,\N,\N,"Chamberlin, 1922",932b8045-0336-4f23-b16e-34b60545f6a0,\N,2006-02-27,1,42,14,2893,\N,efdd6849-905a-47e4-bf3c-0c8fab0899ef,1,\N,\N,0,0,0,1922
6847,e894172c-0d7a-42a3-88cf-494ab784e68b,http://chilobase.bio.unipd.it/sp2000.php?sp878,Cryptops,Cryptops,pori,\N,\N,\N,"Negrea, 1997",e894172c-0d7a-42a3-88cf-494ab784e68b,\N,2006-02-27,1,42,4,2911,\N,8288e264-4b7b-4946-83f6-13c173aa7025,1,\N,\N,0,0,0,1997
5537,07f6f205-521b-4e89-97e6-c6ed765b48b8,http://chilobase.bio.unipd.it/sp2000.php?sp2420,Taiyubius,\N,purpureus,\N,\N,\N,Chamberlin (1901),07f6f205-521b-4e89-97e6-c6ed765b48b8,"non Lithobius (Monotrasobius) purpureus (Takakuwa, 1938)",2006-02-27,1,42,2,2912,\N,4717e5b8-d956-4167-91b0-3ea1b23af5f2,1,\N,\N,0,0,0,1901
