14e61973-875b-4be9-af7d-14a113f86a61,P.A. Saccardo,Syll. fung. (Abellini),8,705,1889,Phacidium schizoxylon,Phacidium schizoxylon,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/2895495
cdbe4b33-f6a8-4a08-a8f6-8395e0cfdce8,F.F. Chevallier,J. Phys. Chim. Hist. nat. Arts,94,31,1822,Hypoderma nervisequum,Hypoderma nervisequum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/6175615
4a4d247b-df1f-4c32-8a23-3fbf00489857,L.R. Tehon,Illinois Biol. Monogr. (Urbana),13(no. 4),110,1935,Lophodermina uncinata,Lophodermina uncinata,0,COMB_NOV,https://www.biodiversitylibrary.org/page/33992307
b23a35a0-8037-4aa0-833b-e8406138c59e,F.F. Chevallier,Fl. gén. env. Paris (Paris),1,435,1826,Hysterium arundinaceum,Hysterium arundinaceum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/51960747
ded90998-69b0-4361-aa8d-1f6412db1b8c,F. Theissen,"Beih. bot. Zbl., Abt.",2 27,407,1910,Phacidium dentatum,Phacidium dentatum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/32653613
d5ffba22-f3da-4b33-8b44-fbaaea632af3,J.H.H. Müller,Jb. wiss. Bot.,25,"622,",1893,Rhytisma symmetricum,Rhytisma symmetricum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/203803
b2357733-1e7a-45eb-8ed6-d4025558c5ca,Winter,"Rabenh. Krypt.-Fl.,",(Leipzig) 1.3(lief. 30),168,1888,Cryptodiscus atrovirens,Cryptodiscus atrovirens,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/27288146
307d8bf9-906a-4278-a3a5-0d0209550e51,E.M. Fries,"Summa veg. Scand., Sectio Post. (Stockholm):",\N,402,1849,Vopegrapha macularis,Opegrapha macularis,2,NO_ANNOT,https://www.biodiversitylibrary.org/page/33961897
36f3a53e-f74a-418b-a2c8-477a795691ad,P.A. Saccardo,Botan. Zbl.,18,250,1884,Propolis glauca,Propolis glauca,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/55892098
5cd53241-a1ba-468a-9d38-0e4872a394c5,G. De Notaris,Comm. Soc. crittog. Ital.,1(fasc. 5),10,1864,Peziza lecanora,Peziza lecanora,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/2964468
9accb2d9-751c-45b9-b9d7-775d3392bbe5,L.L. Rolland,Bull. Soc. mycol. Fr.,"5(2,3)",84,1889,Lasiostlctis conigena,Lasiostictis conigena,1,NO_ANNOT,https://www.biodiversitylibrary.org/page/32883291
0396ce71-d75d-4f2e-bb2a-823c4666458e,C.G.T. Preuss,Linnaea,26,724,1855,Hysterium tumidum,Hysterium tumidum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/11526276
2df8b14a-7558-45fb-8683-773482c32360,M.A. Sherwood,Occ. Pap. Farlow Herb. Crypt. Bot.,15,96,1980,Coccomyces tympanidiospotus,Coccomyces tympanidiosporus,1,NO_ANNOT,https://www.biodiversitylibrary.org/page/7449934
31aaa929-92d3-4e4f-9ed2-7febcf1c66f3,Phillips,Man. Brit. Discomyc. (London):,\N,384,1887,Stictis pteridina,Stictis pteridina,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/56898400
08064347-4cc0-4a35-808b-7a49982720ef,J. Dearness,Mycologia,18(5),242,1926,Lophodermium australe,Lophodermium australe,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/45398385
65b6b045-0973-4622-860c-c788e1d1f98e,Vestergren,Bot. Notiser:,\N,159,1900,Lophodermium melaleucum,Lophodermium melaleucum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/507371
1c390b64-1538-4fa3-9e31-d95332ae8297,Winter,"Rabenh. Krypt.-Fl.,",(Leipzig) 1.3(lief. 28),46,1887,Actinothyrium graminis,Actinothyrium graminis,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/10087521
e02f9935-600d-43f5-ad37-decb39b874c6,Diam. & Minter,Trans. Br. mycol. Soc.,72(1),169,1979,Elytroderma torres-juanii,Elytroderma torres-juanii,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/45863583
9c2debf6-ad63-4217-996c-f73384a08fb9,"Kunze, Schmidt",Mykologische Hefte (Leipzig),1,41,1817,Phacidium dentatum,Phacidium dentatum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/670543
46f30864-09fb-449b-bc82-d252497986c4,F.J. Cohn,Krypt.-Fl. Schlesien (Breslau),3.2(1–2),173,1893,Rhytisma symmetricum,Rhytisma symmetricum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/51580710
d77f5278-9a2b-49a5-9125-9ba5a0968066,Winter,"Rabenh. Krypt.-Fl.,",(Leipzig) 1.3(lief. 29),97,1888,Discella microsperma,Discella microsperma,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/1938361
3a2c4ea4-7984-4d5f-9dbf-8599d51284cf,Winter,"Rabenh. Krypt.-Fl.,",(Leipzig) 1.3(lief. 33),332,1890,Agyrium densum,Agyrium densum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/32883229
544069bb-4c00-4f5b-b233-53ec9243354a,C.E.O. Kuntze,Revis. gen. pl. (Leipzig),3(2),487,1898,Colpoma corrugata,Colpoma corrugatum,2,NO_ANNOT,https://www.biodiversitylibrary.org/page/3704
eeaa5d8f-9ad5-4538-b0d1-24e5281b2512,L.R. Tehon,Illinois Biol. Monogr. (Urbana),13(no. 4),92,1935,Lophodermium conigenum,Lophodermium conigenum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/33992289
28d142a2-59fb-4513-945b-a67f95473d60,R.K. Greville,Scott. crypt. fl. (Edinburgh),1.,\N,1823,Hysterium juniperinum,Hysterium juniperinum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/49669576
fe604f32-aa60-4154-84b0-29dc44b9665d,C.E.O. Kuntze,Revis. gen. pl. (Leipzig),3(2),487,1898,Lophodermium melaleucum,Lophodermium melaleucum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/51630918
fe1c0640-027f-4350-bcd8-3ea1393df4ec,L.P. Magasi,Mycologia,58(2),275,1966,Lophodermium autumnale,Lophodermium autumnale,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/56432814
0ed1d5e0-2f49-476e-af49-6dffdcdeb5a8,L.R. Tehon,Illinois Biol. Monogr. (Urbana),13(no. 4),96,1935,Hysterium juniperinum,Hysterium juniperinum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/28803555
32ecac62-5f65-4349-8f25-55523c294895,W.B. Grove,\N,2,193,1937,Lophodermium arundinaceum,Lophodermium arundinaceum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/50553769
c87c52c5-858a-4475-88be-673c403cf730,Lib. ex Speg. & Roum.,"Revue mycol., Toulouse",2(1),20,1880,Lophodermium ciliatum,Lophodermium ciliatum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/5222922
edaf8396-2017-4b69-a0e6-f1d6c75dd70c,K.W.G.L. Fuckel,Jb. nassau. Ver. Naturk.,23-24,290,1870,Rhylisma bistortae,Rhytisma bistortae,1,NO_ANNOT,https://www.biodiversitylibrary.org/page/3134320
ed4d21fc-6b8f-46d7-8b81-ee828c80681a,E.M. Fries,Syst. mycol. (Lundae),2(2),602,1823,Xyloma bistortae,Xyloma bistortae,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/670378
b2f30e69-dba7-4e41-b782-8ffacbfe817a,K. Starbäck,"Bih. K. svenska VetenskAkad. Handl., Afd.",3 21(no. 1),17,1895,Lophodermium intermissum,Lophodermium intermissum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/2168295
0ba14584-6741-4250-bb00-c7477f739627,B. Eriksson,Symb. bot. upsal.,19(no. 4),13,1970,Coccomyces quadratus,Coccomyces quadratus,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/51979564
49f2a48a-0c7c-486f-be78-5af1c92e41da,"Dubin, Staley",Mycologia,61,396,1969,Davisomycella ponderosae,Davisomycella ponderosae,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/51276275
7e0429ba-9ad8-4c82-948d-a8e84c4d48ff,Sacc. & Roum.,Michelia,2(no. 8),632,1882,Melasmia punctata,Melasmia punctata,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/14152985
58db8821-5dbf-4282-9a9e-696c47fc13f5,"Kunze, Schmidt",Mykologische Hefte (Leipzig),1,31,1817,Xyloma ledi,Xyloma ledi,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/670550
9c43ba0c-4e2c-4315-bbd7-11da8b7bca93,N.T. Patouillard,Bull. Soc. mycol. Fr.,8(3),126,1892,Phacidium macrocarpum,Phacidium macrocarpum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/43616918
9509347b-a872-41ca-b41d-b80ae6e4b35b,P.A. Karsten,Acta Soc. Fauna Flora fenn.,2(no. 6),157,1885,Xyloma ledi,Xyloma ledi,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/36061589
35be0362-87be-429a-8de5-85cd1d744db5,J. Dearness,Mycologia,20(4),241,1928,Hypodermella laricis,Hypodermella laricis,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/4694680
3d0322c4-fe75-416a-87b1-f5f648c5772c,L.R. Tehon,Illinois Biol. Monogr. (Urbana),13(no. 4),106,1935,Hysterium punctiforme,Hysterium punctiforme,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/33992303
b56cbc91-ff54-4d46-aef1-9d12ee114f1d,"P.F. Cannon, Minter",Taxon,32(4),575,1983,Lophodermium hysterioides,Lophodermium hysterioides,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/39007360
11f7d516-bb85-40fc-92b0-7211314b03ab,P.A. Saccardo,Syll. fung. (Abellini),2,799,1883,Hysterium orbiculare,Hysterium orbiculare,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/4278655
84695873-358b-4603-b424-e8ea729ff386,"Höhnel, F.X.R. von","Sber. Akad. Wiss. Wien, Math.-naturw. Kl., Abt.",1 127,558,1919,Agyrium densum,Agyrium densum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/36048741
47b6d47e-97a4-44ba-8c24-b9b9d4393608,F.G.E. Rostrup,Tidsskr. Skogbr.,6,283,1883,Lophodermium gilvum,Lophodermium gilvum,0,SP_NOV,https://www.biodiversitylibrary.org/page/7173530
e9656f79-c8a5-4021-b56a-fd5e8105ee87,"Höhnel, F.X.R. von",Hedwigia,62,80,1920,Hysterium caricinum,Hysterium caricinum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/425443
c5dbb2e9-ea33-4773-9a86-ca29bdbc9913,A.A. Potebnia,Z. PflKrankh. PflSchutz,22,147,1912,Phacidiella discolor,Phacidiella discolor,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/5734977
8dc6bc8f-5085-422b-bbfc-7c965192ff8f,P.A. Karsten,Bidr. Känn. Finl. Nat. Folk,19,254,1871,Therrya gallica,Therrya gallica,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/5733956
96b54692-7c26-42e5-8714-971d88fe29b2,G.D. Darker,Contr. Arnold Arbor.,1,23,1932,Bifusella striiformis,Bifusella striiformis,0,SP_NOV,https://www.biodiversitylibrary.org/page/56719446
b9e86234-049b-436f-a24a-10f813487cbc,K.W.G.L. Fuckel,Jb. nassau. Ver. Naturk.,23-24,255,1870,Lophodermium peiiolicolum,Lophodermium petiolicola,3,NO_ANNOT,https://www.biodiversitylibrary.org/page/5737281
2ac32dcc-f6df-4160-b71b-c2193f56f157,P.A. Saccardo,Syll. fung. (Abellini),2,436,1883,Hypoderma hederae,Hypoderma hederae,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/55117424
20bc381d-7e8d-4bc8-99d6-b7cecc0dc782,J.K. Weese,Mitt. bot. Inst. tech. Hochsch. Wien,10,80,1933,Lophodermmm arundinaceum var. alpinum,Lophodermium arundinaceum var. alpinum,2,NO_ANNOT,https://www.biodiversitylibrary.org/page/33992220
1b1fd826-816a-4bd1-92d6-f178634b5bf1,C.H. Persoon,Observ. mycol. (Lipsiae),1,84,1796,Hyfterium rubi,Hysterium rubi,1,NO_ANNOT,https://www.biodiversitylibrary.org/page/46014173
6e8bc373-abee-424f-aed0-bed522db5cc8,"Lamarck, Candolle","Fl. franç.,",2,303,1805,Xyloma salicinum,Xyloma salicinum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/57493404
8d5ba439-5c55-4ac4-82f5-89cb900e1277,G.D. Darker,Contr. Arnold Arbor.,1,40,1932,Hypodermella lacrimiformis,Hypodermella lacrimiformis,0,SP_NOV,https://www.biodiversitylibrary.org/page/56719418
51259f9c-0dc1-4db6-b5be-7d48cdb0e9cb,"Syd., P. Syd. & E.J. Butler",\N,9(4),376,1911,Schizothyrium annuliforme,Schizothyrium annuliforme,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/34206742
baf77c7d-10ea-43f6-9c27-da350052d293,K.W.G.L. Fuckel,Jb. nassau. Ver. Naturk.,23-24,254,1870,Stictis alba,Stictis alba,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/30372255
aea0f914-17cb-4b08-8d9d-8f9c8515a928,H.S.L.F.F. Rehm,Ascom. Lojkani: no.,24.,\N,1882,Pleiostlctis propolidoides,Pleiostictis propolidoides,1,NO_ANNOT,https://www.biodiversitylibrary.org/page/54541150
a3341ad5-351b-4b70-a94a-65adabb54926,J.K. Weese,Mitt. bot. Inst. tech. Hochsch. Wien,3(3),105,1926,Lophodermium arundinaceum,Lophodermium arundinaceum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/27131654
951e1e31-0c29-4398-988f-3320ef5c89d3,A.K.J. Corda,Icon. fung. (Prague),2,32,1838,Stictis versicolor,Stictis versicolor,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/26116035
3576cd95-986c-407b-8bdc-fcd62caa22b0,Winter,"Rabenh. Krypt.-Fl.,",(Leipzig) 1.3(lief. 28),46,1887,Hysterium arundinaceum,Hysterium arundinaceum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/3180660
645d69ae-1936-4d73-9275-b94c1b64fbbc,G.E. Massee,"Bull. Misc. Inf., Kew:",\N,159,1901,Cerion coccineum,Cerion coccineum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/31735563
372dd633-893e-4471-8af2-366cbc1b7b65,P.A. Saccardo,Nuovo G. bot. ital.,27,80,1920,Phaeophacidium abietinum,Phaeophacidium abietinum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/3038789
561fe7a5-48ed-485c-aadd-6f5d3033ba9a,Berk. & M.A. Curtis,Grevillea,3(no. 25),7,1874,Melasmia ulmicola,Melasmia ulmicola,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/35295632
b85e06c1-227a-4d51-8ef9-66f2303df338,M.A. Sherwood,Occ. Pap. Farlow Herb. Crypt. Bot.,15,21,1980,Coccomyces antillarum,Coccomyces antillarum,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/7449841
60075005-c0fc-4ab7-b592-46a28fcc3a07,C.E.O. Kuntze,Revis. gen. pl. (Leipzig),2,851,1891,Delpinoina lusitanica,Delpinoina lusitanica,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/4273
7abcf97c-64b4-4d1e-a65a-abb6981d51e1,P.A. Saccardo,Syll. fung. (Abellini),8,752,1889,Coccomyces pluridens,Coccomyces pluridens,0,NO_ANNOT,https://www.biodiversitylibrary.org/page/32883342
3439f8ae-a117-4ac2-ac61-ca9e07273bb1,L.R. Tehon,Illinois Biol. Monogr. (Urbana),13(no. 4),87,1935,Lophodermina antarctica,Lophodermina antarctica,0,COMB_NOV,https://www.biodiversitylibrary.org/page/33992284
